Universal ACDC v.1.38
importing alife objects...
importing alife objects from file alife_zaton.ltx...
importing alife objects from file alife_jupiter.ltx...
importing alife objects from file alife_puzir.ltx...
team 0, squad 1, group 3, puzir_sniper1
team 0, squad 0, group 0, l03_dog_normal
team 0, squad 0, group 0, l03_dog_normal_0000
team 0, squad 0, group 0, l03_dog_normal_0001
team 0, squad 0, group 0, l03_dog_normal_0002
team 0, squad 0, group 0, l03_dog_weak
team 0, squad 0, group 0, l03_dog_weak_0000
team 0, squad 0, group 0, l03_dog_weak_0001
team 0, squad 0, group 0, l03_dog_weak_0002
team 0, squad 0, group 0, l03_dog_weak_0003
team 0, squad 0, group 0, l03_dog_weak_0004
team 0, squad 0, group 0, l03_dog_weak_0005
team 0, squad 0, group 0, l03_dog_weak_0006
team 0, squad 0, group 0, l03_dog_weak_0007
team 0, squad 0, group 0, l03_pseudodog_normal
team 0, squad 1, group 2, l03_stalker_0100
importing alife objects from file alife_labx8.ltx...
importing alife objects from file alife_l03_agroprom.ltx...
team 0, squad 1, group 3, agr_sniper1
team 0, squad 1, group 3, agr_sniper2
team 0, squad 1, group 3, agr_sniper3
team 0, squad 1, group 3, agr_sniper4
team 0, squad 1, group 3, agr_sniper5
team 0, squad 1, group 2, agro_chsovoy_trezv
team 0, squad 1, group 2, agro_piyn_soldier1
team 0, squad 1, group 2, trezv_kapitan
team 0, squad 0, group 0, agro_piyn_soldier2
team 0, squad 1, group 2, piyan_kapitan
team 0, squad 5, group 7, final_muxa
team 0, squad 1, group 5, kapitan_agro
team 0, squad 1, group 2, kuzhetsov
team 0, squad 0, group 0, final_barman
team 8, squad 8, group 1, final_saharov
team 0, squad 0, group 17, final_klenov
team 0, squad 5, group 4, final_voronin
team 0, squad 5, group 4, final_petrenko
team 0, squad 5, group 4, final_dan
team 4, squad 6, group 2, final_borov
team 0, squad 1, group 3, final_shade_mono
team 0, squad 5, group 4, final_shaxter
team 0, squad 0, group 0, final_otshelnik
team 0, squad 0, group 0, final_akim
team 8, squad 8, group 1, final_holod
team 0, squad 5, group 4, final_chimaera
team 0, squad 0, group 0, final_kolmogor
team 0, squad 0, group 0, final_ara
team 11, squad 7, group 0, final_lukash
team 0, squad 3, group 1, final_krot
team 0, squad 5, group 4, final_prizrak
team 0, squad 5, group 0, final_dok_arh
team 0, squad 0, group 0, final_piligrim
team 0, squad 0, group 0, final_kluk
team 0, squad 5, group 4, final_arhara
team 0, squad 1, group 5, agro_voen1_desant1
team 0, squad 1, group 5, agro_voen1_desant2
team 2, squad 6, group 1, agro_voen1_desant3
team 2, squad 6, group 1, agro_voen1_desant4
team 2, squad 6, group 1, agro_voen1_desant5
team 2, squad 6, group 1, agro_voen1_desant6
team 0, squad 1, group 5, agro_voen2_desant1
team 0, squad 1, group 5, agro_voen2_desant2
team 2, squad 6, group 1, agro_voen2_desant3
team 2, squad 6, group 1, agro_voen2_desant4
team 2, squad 6, group 1, agro_voen2_desant5
team 2, squad 6, group 1, agro_voen2_desant6
team 2, squad 6, group 1, agro_voen2_desant7
team 2, squad 6, group 1, agro_voen2_desant8
team 0, squad 5, group 4, agro_mobil_torgash
team 0, squad 5, group 0, gek
team 0, squad 5, group 0, chuk
team 0, squad 5, group 0, mono_agro1
team 0, squad 5, group 0, mono_agro2
team 0, squad 5, group 0, mono_agro3
team 0, squad 5, group 0, mono_agro4
team 0, squad 18, group 1, gigant_red_strong1
team 0, squad 0, group 0, agr_red_burer1
team 0, squad 6, group 1, agr_red_krovosos1
team 0, squad 5, group 4, agro_adrenalin
team 0, squad 5, group 4, sniper_agro_boev_1
team 0, squad 5, group 4, sniper_agro_boev_2
team 0, squad 5, group 4, sniper_agro_boev_3
team 0, squad 5, group 4, sniper_agro_boev_4
team 0, squad 5, group 4, yakut_agro
team 0, squad 5, group 4, stalker_yakut1
team 0, squad 5, group 4, stalker_yakut2
team 0, squad 5, group 4, stalker_yakut3
team 0, squad 5, group 4, stalker_yakut4
team 0, squad 5, group 4, stalker_yakut5
team 0, squad 5, group 4, military_ecolog_agro1
team 0, squad 5, group 4, military_ecolog1_agro2
team 0, squad 5, group 4, military_ecolog2_agro2
team 0, squad 5, group 4, agro_military1
team 0, squad 5, group 4, agro_military2
team 0, squad 5, group 4, agro_military3
team 0, squad 5, group 4, agro_military4
team 0, squad 5, group 4, agro_military5
team 0, squad 5, group 4, agro_military6
team 0, squad 5, group 4, agro_military7
team 0, squad 5, group 4, agro_military8
team 0, squad 5, group 4, agro_military9
team 0, squad 5, group 4, agro_military10
team 0, squad 5, group 4, agro_military11
team 0, squad 5, group 4, agro_military12
team 0, squad 5, group 4, agro_military13
team 0, squad 5, group 4, agro_military14
team 0, squad 5, group 4, agro_military15
team 0, squad 0, group 0, agr_nii_commander
team 0, squad 0, group 0, agr_nii_soldier1
team 0, squad 0, group 0, agr_nii_soldier2
team 0, squad 0, group 0, agr_nii_soldier3
team 0, squad 0, group 0, agr_nii_soldier4
team 0, squad 0, group 0, agr_nii_soldier5
team 0, squad 0, group 0, agr_nii_soldier7
team 0, squad 0, group 0, agr_nii_soldier8
team 0, squad 0, group 0, agr_nii_soldier9
team 0, squad 0, group 0, agr_nii_soldier10
team 0, squad 3, group 7, agr_tower3_soldier
team 0, squad 3, group 7, agr_tower2_soldier
team 0, squad 3, group 7, agr_tower1_soldier
team 0, squad 3, group 20, agr_zastava1_soldier1
team 0, squad 3, group 20, agr_zastava1_soldier2
team 0, squad 3, group 20, agr_zastava2_soldier2
team 0, squad 3, group 20, agr_zastava2_soldier3
team 0, squad 3, group 20, agr_zastava2_soldier1
team 0, squad 0, group 0, agr_boar
team 0, squad 0, group 0, agr_nii_soldier16
team 0, squad 0, group 0, agr_nii_soldier17
team 0, squad 3, group 20, agr_road_patrol_soldier1
team 0, squad 3, group 20, agr_road_patrol_soldier_0000
team 0, squad 0, group 0, agr_boar_0005
team 0, squad 3, group 1, agr_factory_defence_stalker1
team 0, squad 3, group 1, agr_factory_defence_stalker2
team 0, squad 3, group 1, agr_factory_defence_stalker3
team 0, squad 3, group 1, agr_factory_defence_stalker4
team 0, squad 3, group 2, agr_factory_assault_soldier2
team 0, squad 3, group 2, agr_factory_assault_soldier3
team 0, squad 3, group 2, agr_factory_assault_soldier4
team 0, squad 3, group 2, agr_factory_assault_soldier5
team 0, squad 3, group 2, agr_factory_assault_soldier6
team 0, squad 3, group 2, agr_factory_assault_soldier7
team 0, squad 3, group 1, agr_factory_defence_stalker5
team 0, squad 3, group 1, agr_factory_defence_stalker6
team 0, squad 3, group 22, agr_defector_stalker1
team 0, squad 3, group 1, agr_krot
team 0, squad 2, group 1, agr_factory_hold_soldier1
team 0, squad 2, group 1, agr_factory_hold_soldier3
team 0, squad 2, group 1, agr_factory_hold_soldier2
team 0, squad 3, group 10, agr_factory_spetsnaz1
team 0, squad 3, group 10, agr_factory_spetsnaz2
team 0, squad 3, group 10, agr_factory_spetsnaz3
team 0, squad 3, group 10, agr_factory_spetsnaz4
team 0, squad 3, group 10, agr_factory_spetsnaz5
team 0, squad 3, group 10, agr_factory_spetsnaz6
team 0, squad 3, group 10, agr_factory_spetsnaz7
team 0, squad 3, group 10, agr_factory_spetsnaz8
team 0, squad 3, group 2, agr_factory_assault_soldier1
team 0, squad 3, group 2, agr_factory_assault_soldier8
team 0, squad 0, group 0, agr_stalker_0000
team 0, squad 0, group 0, agr_stalker_0001
team 0, squad 0, group 0, agr_stalker_0002
team 0, squad 0, group 0, agr_stalker_0003
team 0, squad 0, group 0, agr_stalker_0004
team 0, squad 3, group 8, agr_ratcatcher
team 2, squad 12, group 0, agr_flesh_normal
team 0, squad 0, group 0, agr_flesh_normal_0000
team 0, squad 3, group 1, agr_factory_defence_stalker5_0000
team 0, squad 3, group 1, agr_factory_defence_stalker5_0001
team 0, squad 3, group 1, agr_factory_defence_stalker5_0002
team 0, squad 0, group 0, agr_stalker_0005
team 0, squad 0, group 0, agr_m_dog_e_0005
team 0, squad 0, group 0, agr_m_dog_e_0000
team 0, squad 0, group 0, agr_m_dog_e_0003
team 0, squad 0, group 0, agr_m_dog_e_0004
team 0, squad 0, group 0, agr_m_dog_e_0011
team 0, squad 0, group 0, agr_pseudodog_weak
team 0, squad 0, group 0, agr_pseudodog_weak_0000
team 0, squad 0, group 0, agr_dog_weak
team 0, squad 0, group 0, agr_dog_weak_0000
team 0, squad 0, group 0, agr_dog_normal
team 0, squad 0, group 0, agr_dog_normal_0000
team 2, squad 11, group 0, agr_pseudodog_normal
team 2, squad 11, group 3, agr_pseudodog_normal_0001
team 11, squad 4, group 0, agr_dog_normal_0001
team 11, squad 4, group 0, agr_dog_normal_0002
team 2, squad 11, group 5, agr_dog_normal_0003
team 0, squad 0, group 0, agr_stalker
team 0, squad 0, group 0, agr_stalker_0006
team 0, squad 0, group 0, agr_stalker_0007
team 0, squad 0, group 0, agr_stalker_0008
team 0, squad 0, group 0, agr_stalker_0009
team 0, squad 0, group 0, agr_stalker_0010
team 0, squad 3, group 20, agr_road_patrol_not_gul_1
team 0, squad 3, group 20, agr_road_patrol_not_gul_1_0000
team 0, squad 3, group 20, agr_road_patrol_not_gul_1_0001
team 0, squad 3, group 20, agr_road_patrol_not_gul_1_0002
team 0, squad 0, group 0, agr_bloodsucker_normal
team 0, squad 0, group 0, agr_bloodsucker_normal_0000
team 0, squad 0, group 0, agr_boar_0000
team 0, squad 0, group 0, agr_boar_0001
team 0, squad 1, group 5, sak_military_stalker
importing alife objects from file alife_l04_pogost.ltx...
team 0, squad 1, group 2, l04_stalker_nh1
team 0, squad 1, group 2, l04_stalker_nh3
team 0, squad 1, group 2, l04_stalker_nh2
team 0, squad 1, group 2, l04_stalker_nh10
team 0, squad 1, group 2, l04_stalker_nh4
team 0, squad 1, group 2, l04_stalker_nh5
team 0, squad 1, group 2, l04_stalker_nh6
team 0, squad 1, group 2, l04_stalker_nh7
team 0, squad 1, group 2, l04_stalker_nh8
team 0, squad 1, group 2, l04_stalker_nh9
team 0, squad 1, group 2, l04_stalker_nh11
team 0, squad 1, group 2, l04_stalker_nh12
team 0, squad 1, group 2, l04_stalker_nh13
team 0, squad 1, group 2, l04_stalker_nh14
team 0, squad 1, group 2, l04_stalker_nh15
team 0, squad 1, group 2, l04_stalker_nh16
team 0, squad 1, group 2, l04_stalker_ctar_01
team 0, squad 1, group 2, l04_stalker_ctar_02
team 0, squad 1, group 2, l04_stalker_ctar_03
team 0, squad 1, group 2, l04_stalker_ctar_04
team 0, squad 1, group 2, l04_stalker_ctar_05
team 0, squad 1, group 2, l04_stalker_0001
team 0, squad 0, group 0, l04_m_crow
team 0, squad 0, group 0, l04_m_crow_0000
team 0, squad 0, group 0, l04_m_crow_0001
team 0, squad 0, group 0, l04_m_crow_0002
team 0, squad 0, group 0, l04_m_crow_0003
team 0, squad 0, group 0, l04_m_crow_0004
team 0, squad 0, group 0, l04_m_crow_0005
team 0, squad 0, group 0, l04_m_crow_0006
team 0, squad 0, group 0, l04_m_crow_0006
team 0, squad 0, group 0, l04_m_crow_0007
team 0, squad 0, group 0, l04_m_crow_0008
team 0, squad 0, group 0, l04_m_crow_0009
team 0, squad 0, group 0, l04_m_crow_0010
team 0, squad 0, group 0, l04_m_crow_0011
team 0, squad 0, group 0, l04_m_crow_0012
team 0, squad 0, group 0, l04_m_crow_0014
team 0, squad 0, group 0, l04_m_crow_0015
team 0, squad 0, group 0, l04_m_crow_0016
team 0, squad 0, group 0, l04_m_crow_0017
team 0, squad 0, group 0, l04_m_crow_0018
team 0, squad 0, group 0, l04_m_crow_0019
team 0, squad 0, group 0, l04_m_crow_0020
team 0, squad 0, group 0, l04_m_crow_0021
team 0, squad 0, group 0, l04_m_crow_0022
team 0, squad 0, group 0, l04_m_crow_0023
team 0, squad 0, group 0, l04_m_crow_0024
team 0, squad 0, group 0, l04_m_crow_0025
team 0, squad 0, group 0, l04_m_crow_0026
team 0, squad 0, group 0, l04_m_crow_0027
team 0, squad 0, group 0, l04_m_crow_0028
team 0, squad 0, group 0, l04_m_crow_0029
team 0, squad 0, group 0, l04_m_crow_0030
team 0, squad 0, group 0, l04_m_crow_0031
team 0, squad 0, group 0, l04_m_crow_0032
team 0, squad 0, group 0, l04_m_crow_0033
team 0, squad 0, group 0, l04_m_crow_0034
team 0, squad 0, group 0, l04_m_crow_0035
team 0, squad 0, group 0, l04_m_crow_0036
team 0, squad 0, group 0, l04_m_crow_0037
team 0, squad 0, group 0, l04_m_crow_0038
team 0, squad 0, group 0, l04_m_crow_0039
team 0, squad 0, group 0, l04_m_crow_0040
team 0, squad 0, group 0, l04_m_crow_0041
team 0, squad 0, group 0, l04_m_crow_0042
team 0, squad 0, group 0, l04_m_crow_0043
team 0, squad 0, group 0, l04_m_crow_0044
team 0, squad 0, group 0, l04_m_crow_0045
team 0, squad 0, group 0, l04_m_crow_0046
team 0, squad 0, group 0, l04_m_crow_0047
team 0, squad 0, group 0, l04_m_crow_0048
team 0, squad 0, group 0, l04_m_crow_0049
team 0, squad 0, group 0, l04_m_crow_0050
team 0, squad 0, group 0, l04_m_crow_0051
team 0, squad 0, group 0, l04_m_crow_0052
team 0, squad 0, group 0, l04_m_crow_0053
team 0, squad 0, group 0, l04_m_crow_0054
team 0, squad 0, group 0, l04_m_crow_0055
team 0, squad 0, group 0, l04_m_crow_0056
team 0, squad 0, group 0, l04_m_crow_0057
team 0, squad 0, group 0, l04_m_crow_0058
team 0, squad 0, group 0, l04_m_crow_0059
team 0, squad 0, group 0, l04_m_crow_0060
team 0, squad 0, group 0, l04_m_crow_0061
team 0, squad 0, group 0, l04_m_crow_0062
team 0, squad 0, group 0, l04_m_crow_0063
team 0, squad 0, group 0, l04_m_crow_0064
team 0, squad 0, group 0, l04_m_crow_0065
team 0, squad 0, group 0, l04_m_crow_0066
team 0, squad 0, group 0, l04_m_crow_0067
team 0, squad 0, group 0, l04_m_crow_0068
team 0, squad 0, group 0, l04_m_crow_0069
team 0, squad 0, group 0, l04_m_crow_0070
team 0, squad 0, group 0, l04_m_crow_0071
team 0, squad 0, group 0, l04_m_crow_0072
team 0, squad 0, group 0, l04_m_crow_0073
team 0, squad 0, group 0, l04_m_crow_0074
team 0, squad 0, group 0, l04_m_crow_0075
team 0, squad 0, group 0, l04_m_crow_0076
team 0, squad 0, group 0, l04_m_crow_0077
team 0, squad 0, group 0, l04_m_crow_0078
team 0, squad 0, group 0, l04_m_crow_0079
team 0, squad 0, group 0, l04_m_crow_0080
team 0, squad 0, group 0, l04_m_crow_0081
team 0, squad 0, group 0, l04_m_crow_0082
team 0, squad 0, group 0, l04_m_crow_0083
team 0, squad 1, group 2, l04_stalker_0000
team 0, squad 0, group 0, l04_stalker_ctar_01_0000
team 0, squad 0, group 0, l04_stalker_ctar_02_0000
team 0, squad 0, group 0, l04_stalker_ctar_03_0000
team 0, squad 0, group 0, l04_stalker_ctar_04_0000
team 0, squad 0, group 0, l04_stalker_ctar_05_0000
team 0, squad 1, group 2, l04_stalker
team 0, squad 1, group 2, l04_stalker_0002
team 0, squad 1, group 2, l04_stalker_0003
team 0, squad 1, group 2, l04_stalker_0004
team 0, squad 1, group 2, l04_stalker_0005
team 0, squad 1, group 2, l04_haker
team 0, squad 0, group 0, l04_boar_strong
team 0, squad 0, group 0, l04_boar_strong
team 0, squad 0, group 0, l04_boar_strong_0000
team 0, squad 0, group 0, l04_boar_strong_0001
team 0, squad 0, group 0, l04_boar_strong_0002
team 0, squad 0, group 0, l04_boar_strong_0003
team 0, squad 0, group 0, l04_zombie_weak
team 0, squad 0, group 0, l04_zombie_weak_0000
team 0, squad 0, group 0, l04_zombie_weak_0001
team 0, squad 0, group 0, l04_zombie_weak_0002
team 0, squad 0, group 0, l04_zombie_weak_0003
team 0, squad 0, group 0, l04_zombie_weak_0004
team 0, squad 0, group 0, l04_zombie_weak_0005
team 0, squad 0, group 0, l04_zombie_weak_0006
team 0, squad 0, group 0, l04_zombie_normal
team 0, squad 0, group 0, l04_zombie_normal_0000
team 0, squad 0, group 0, l04_zombie_normal_0001
team 0, squad 0, group 0, l04_zombie_normal_0002
team 0, squad 0, group 0, l04_zombie_normal_0003
team 0, squad 0, group 0, l04_zombie_strong
team 0, squad 0, group 0, l04_zombie_strong_0000
team 0, squad 0, group 0, l04_zombie_strong_0001
importing alife objects from file alife_l08_yantar.ltx...
team 0, squad 0, group 0, yantar_kontroller_yazva
team 0, squad 0, group 0, chernomor_zombi
team 0, squad 0, group 0, yantar_chernomor
team 0, squad 1, group 5, yantar_baty
team 0, squad 6, group 1, yantar_stalk_ranen
team 0, squad 1, group 3, bandit1_na_yantare
team 0, squad 1, group 3, bandit2_na_yantare
team 0, squad 5, group 3, arhara_ecolog_guard1
team 0, squad 5, group 3, arhara_ecolog_guard2
team 8, squad 0, group 0, yantar_stalker_zombied_0000
team 8, squad 0, group 0, yantar_stalker_zombied_0001
team 8, squad 0, group 0, yantar_stalker_zombied_0002
team 8, squad 0, group 0, yantar_stalker_zombied_0005
team 8, squad 5, group 0, yantar_stalker_zombied_0007
team 8, squad 5, group 0, yantar_stalker_zombied_0008
team 8, squad 2, group 0, ekolog_zombied_zheltuy
team 8, squad 3, group 0, yantar_stalker_zombied_0046
team 0, squad 0, group 0, yantar_gulag_zombies_03
team 0, squad 0, group 0, yantar_gulag_zombies_01
team 0, squad 0, group 0, yantar_gulag_zombies_05
team 8, squad 6, group 0, ekolog_zombi_zelen
team 8, squad 0, group 0, yantar_stalker_zombied_0021
team 8, squad 6, group 0, yantar_stalker_zombied_0022
team 8, squad 6, group 0, yantar_stalker_zombied_0032
team 8, squad 5, group 0, yantar_stalker_zombied_0044
team 8, squad 5, group 0, yantar_stalker_zombied_0049
team 0, squad 0, group 0, yantar_dead_scientist_01
team 8, squad 8, group 1, yantar_ecolog_general
team 8, squad 8, group 8, yan_scientist_help
team 8, squad 0, group 0, yantar_stalker_zombied_0003
team 8, squad 0, group 0, yantar_stalker_zombied_0004
team 8, squad 0, group 4, yantar_stalker_zombied_0006
team 8, squad 0, group 0, yantar_stalker_zombied_0009
team 8, squad 0, group 0, yantar_stalker_zombied_0010
team 8, squad 0, group 0, yantar_stalker_zombied_0011
team 8, squad 0, group 4, yantar_stalker_zombied_0012
team 8, squad 2, group 0, yantar_stalker_zombied_0013
team 8, squad 0, group 0, yantar_stalker_zombied_0014
team 8, squad 6, group 2, yantar_gulag_zombies_0000
team 8, squad 6, group 2, yantar_gulag_zombies_0002
team 8, squad 0, group 4, yantar_stalker_zombied_0017
team 8, squad 0, group 4, yantar_stalker_zombied_0018
team 8, squad 0, group 4, yantar_stalker_zombied_0019
team 8, squad 0, group 4, yantar_stalker_zombied_0020
team 0, squad 0, group 0, yan_home_snork_01
team 0, squad 0, group 0, yan_home_snork_0001
team 0, squad 0, group 0, yan_home_snork_0000
team 0, squad 0, group 0, yan_home_snork_0002
team 0, squad 0, group 0, yan_home_snork_0003
team 0, squad 0, group 0, yan_home_snork_0005
team 0, squad 0, group 0, yan_home_snork_0006
team 0, squad 0, group 0, yan_home_snork_0009
team 0, squad 0, group 0, factory_m_snork_e_0013
team 0, squad 0, group 0, yan_home_snork_0011
team 0, squad 0, group 0, yan_home_snork_0017
team 0, squad 0, group 0, yan_jump_snork_1_03
team 0, squad 0, group 0, yan_jump_snork_7_0007
team 0, squad 0, group 0, yan_jump_snork_7_0008
team 0, squad 0, group 0, yan_jump_snork_5_0009
team 0, squad 0, group 0, yan_jump_snork_5_0011
team 0, squad 0, group 0, yan_home_snork_0004
team 0, squad 0, group 0, yan_home_snork_0019
team 0, squad 0, group 0, yan_home_snork_0020
team 0, squad 0, group 0, yan_jump_snork_1_0012
team 0, squad 0, group 0, yan_jump_snork_0009
team 0, squad 0, group 0, yan_jump_snork_2_001
team 0, squad 0, group 0, yan_jump_snork_4_0001
team 0, squad 0, group 0, yan_jump_snork_6_001
team 8, squad 8, group 2, yantar_semenov
